47	فرکس	Frax	FRAX	1.0	325,400	0.09%	1401/04/3 01:15
48	اینترنت کامپیوتر	Internet Computer	ICP	5.76	1,874,400	0.88%	1401/04/3 02:40
49	الروند	Elrond	EGLD	59.16	19,251,800	0.51%	1401/04/3 02:43
50	Toncoin	Toncoin	TON	1.08	351,500	0.93%	1401/04/3 01:41
51	ایپ کوین	APEcoin	APE	4.35	1,415,600	0.46%	1401/04/3 02:42
53	فایل کوین	Filecoin	FIL	5.78	1,880,900	0.87%	1401/04/3 02:43
54	تتا نتورک	Theta Network	THETA	1.28	416,500	1.59%	1401/04/3 02:42
55	تزوس	Tezos	XTZ	1.42	462,100	2.16%	1401/04/3 02:43
56	هلیوم	Helium	HNT	10.38	3,377,900	1.27%	1401/04/3 02:42
57	د سندباکس	The Sandbox	SAND	0.99094	322,500	1.06%	1401/04/3 02:43
58	ترو یو اس دی	TrueUSD	TUSD	1.0	325,400	0.00%	1401/04/3 02:42
59	بیت کوین اس وی	Bitcoin SV	BSV	64.16	20,878,900	1.23%	1401/04/3 02:42
60	اکسی اینفینیتی	Axie Infinity	AXS	14.5	4,718,600	0.62%	1401/04/3 02:42
61	رپد ان بی ان	Wrapped BNB	WBNB	227.03	73,880,100	1.58%	1401/04/3 02:41
62	کوکوین توکن	KuCoin Token	KCS	10.52	3,423,400	1.25%	1401/04/3 02:40
63	ایاس	EOS	EOS	0.961387	312,900	0.97%	1401/04/3 02:43
64	پکس دالر	Pax Dollar	USDP	1.0	325,400	0.00%	1401/04/3 02:42
65	زد کش	Zcash	ZEC	64.6	21,022,100	1.00%	1401/04/3 02:43
66	میکر	Maker	MKR	966.8	314,616,100	4.23%	1401/04/3 02:43
68	آوه	Aave	AAVE	65.3	21,249,900	1.82%	1401/04/3 02:42
70	هوبی توکن	Huobi Token	HT	5.39	1,754,000	0.19%	1401/04/3 02:42
71	میوتا	IOTA	MIOTA	0.295759	96,200	0.65%	1401/04/3 02:42
72	هوبی بی تی اس	Huobi BTC	HBTC	20718.33	6,742,158,900	0.87%	1401/04/3 02:41
75	نوترینو یو اس دی	Neutrino USD	USDN	0.992195	322,900	0.06%	1401/04/3 02:42
76	 د گراف	The Graph	GRT	0.109247	35,600	0.06%	1401/04/3 02:42
77	ای کش	eCash	XEC	3.8e-05	12	0.00%	1401/04/3 02:42
79	لیکوییتی یو اس دی 	Liquity USD	LUSD	1.02	331,900	0.00%	1401/04/3 00:19
81	USDD	USDD	USDD	0.977326	318,000	0.25%	1401/04/3 02:42
82	کلیتن	Klaytn	KLAY	0.245196	79,800	0.61%	1401/04/3 02:42
84	ثور چین	THORChain	RUNE	2.11	686,600	7.11%	1401/04/3 02:40
85	اوکی بی	OKB	OKB	11.45	3,726,100	0.53%	1401/04/3 02:42
86	ویوز	Waves	WAVES	6.33	2,059,900	3.60%	1401/04/3 02:43
87	فانتوم	Fantom	FTM	0.266715	86,800	1.40%	1401/04/3 02:43
88	کوانت	Quant	QNT	55.32	18,002,200	0.29%	1401/04/3 02:42
89	نئو	Neo	NEO	9.22	3,000,400	0.66%	1401/04/3 02:43
90	BitTorrent	BitTorrent	BTTOLD	0.000641	200	38.74%	1401/04/3 02:41
91	پکس گلد	PAX Gold	PAXG	1828.23	594,942,600	0.19%	1401/04/3 02:42
92	چیلیز	Chiliz	CHZ	0.097649	31,800	2.38%	1401/04/3 02:42
93	بیسیک اتنشن توکن	Basic Attention Token	BAT	0.390175	127,000	3.48%	1401/04/3 02:42
94	زیلیکا	Zilliqa	ZIL	0.041066	13,400	2.41%	1401/04/3 02:42
95	لوپرینگ	Loopring	LRC	0.398018	129,500	0.39%	1401/04/3 02:43
96	استیکس	Stacks	STX	0.394613	128,400	3.18%	1401/04/3 02:42
97	دش	Dash	DASH	47.83	15,564,800	0.91%	1401/04/3 02:43
98	دیفای چین	DeFiChain	DFI	1.0	325,400	1.48%	1401/04/3 02:25

0	بیت کوین	Bitcoin	BTC	21099.54	6,847,433,700	2.26%	1401/04/3 04:16
1	اتریوم	Ethereum	ETH	1144.61	371,460,300	3.03%	1401/04/3 04:16
2	بایننس کوین	Binance Coin	BNB	229.36	74,434,200	2.12%	1401/04/3 04:16
3	تتر	Tether	USDT	0.999255	323,940	0.00%	1401/04/3 04:16
4	یو اس دی کوین	USD Coin	USDC	1.0	324,500	0.00%	1401/04/3 04:16
5	BNB	BNB	BNB	229.36	74,434,200	2.12%	1401/04/3 04:16
6	بایننس یو اس دی	Binance USD	BUSD	0.999166	324,300	0.08%	1401/04/3 04:16
7	کاردانو	Cardano	ADA	0.481982	156,400	2.25%	1401/04/3 04:16
8	ریپل	Ripple	XRP	0.335998	109,000	1.93%	1401/04/3 04:16
9	سولانا	Solana	SOL	38.22	12,403,500	2.94%	1401/04/3 04:16
11	دوج کوین	Dogecoin	DOGE	0.064189	20,800	2.13%	1401/04/3 04:16
12	هگز	HEX	HEX	0.044619	14,500	7.84%	1401/04/3 04:16
13	پولکا دات	Polkadot	DOT	7.78	2,524,800	2.23%	1401/04/3 04:16
15	دای	Dai	DAI	1.0	324,500	0.00%	1401/04/3 03:36
16	Wrapped TRON	Wrapped TRON	WTRX	0.064079	20,800	0.00%	1401/04/3 00:20
17	ترون	TRON	TRX	0.063678	20,700	1.86%	1401/04/3 04:16
19	شیبا اینو	SHIBA INU	SHIB	1e-05	3	0.00%	1401/04/3 04:16
20	رپد بیت کوین	Wrapped Bitcoin	WBTC	21079.76	6,841,014,500	2.43%	1401/04/3 04:16
21	یو ان یو اس سد لئو	UNUS SED LEO	LEO	5.82	1,888,800	0.86%	1401/04/3 04:16
22	آوالانچ	Avalanche	AVAX	18.3	5,938,900	4.39%	1401/04/3 04:16
24	پالیگان	Polygon	MATIC	0.568729	184,600	13.96%	1401/04/3 04:16
25	یوکَش	yOUcash	YOUC	0.500163	162,300	0.00%	1401/04/3 04:16
26	یونی سواپ	Uniswap	UNI	5.61	1,820,600	5.25%	1401/04/3 04:16
27	لایت کوین	Litecoin	LTC	55.81	18,112,000	1.33%	1401/04/3 04:16
28	Lido Staked ETH	Lido Staked ETH	STETH	1092.14	354,432,200	3.49%	1401/04/3 04:16
29	اف تی ایکس توکن	FTX Token	FTT	26.35	8,551,400	2.37%	1401/04/3 04:16
30	چین لینک	Chainlink	LINK	7.03	2,281,400	2.93%	1401/04/3 04:16
31	Cronos	Cronos	CRO	0.121382	39,400	1.67%	1401/04/3 04:16
32	استلار	Stellar	XLM	0.117932	38,300	2.19%	1401/04/3 04:16
34	نیر پروتکل	NEAR Protocol	NEAR	3.57	1,158,600	3.48%	1401/04/3 04:10
35	الگوراند	Algorand	ALGO	0.336174	109,100	3.24%	1401/04/3 04:16
36	کازماز	Cosmos	ATOM	8.11	2,631,900	1.50%	1401/04/3 04:16
37	بیت تورنت	BitTorrent	BTT	0.002329	800	0.00%	1401/04/3 04:16
38	بیت کوین کش	Bitcoin Cash	BCH	116.51	37,811,000	0.78%	1401/04/3 04:16
39	مونرو	Monero	XMR	122.51	39,758,200	2.25%	1401/04/3 04:16
40	بیتکوین بی ای پی 2	Bitcoin BEP2	BTCB	21082.51	6,841,907,000	3.04%	1401/04/3 04:16
41	اتریوم کلاسیک	Ethereum Classic	ETC	15.95	5,176,300	2.70%	1401/04/3 04:16
42	Chain	Chain	XCN	0.086279	28,000	1.15%	1401/04/3 04:16
43	وی چین	VeChain	VET	0.024196	7,900	2.78%	1401/04/3 04:16
44	فلو	Flow	FLOW	1.61	522,500	3.21%	1401/04/3 04:16
45	دیسنترالند	Decentraland	MANA	0.89855	291,600	3.23%	1401/04/3 04:16
46	هدِرا	Hedera	HBAR	0.073362	23,800	2.31%	1401/04/3 04:16
47	فرکس	Frax	FRAX	1.0	324,500	0.09%	1401/04/3 04:06
48	اینترنت کامپیوتر	Internet Computer	ICP	5.81	1,885,500	1.75%	1401/04/3 04:09
49	الروند	Elrond	EGLD	60.32	19,575,600	2.48%	1401/04/3 04:16
50	Toncoin	Toncoin	TON	1.1	357,000	2.80%	1401/04/3 04:16
51	ایپ کوین	APEcoin	APE	4.43	1,437,700	2.31%	1401/04/3 04:16
52	تتا نتورک	Theta Network	THETA	1.31	425,100	3.97%	1401/04/3 03:56
54	تزوس	Tezos	XTZ	1.44	467,300	3.60%	1401/04/3 04:16
55	فایل کوین	Filecoin	FIL	5.81	1,885,500	1.40%	1401/04/3 04:16
56	د سندباکس	The Sandbox	SAND	1.01	327,800	3.01%	1401/04/3 04:16
57	هلیوم	Helium	HNT	10.56	3,427,000	3.02%	1401/04/3 04:16
58	بیت کوین اس وی	Bitcoin SV	BSV	64.31	20,870,500	1.47%	1401/04/3 04:16
59	ترو یو اس دی	TrueUSD	TUSD	1.0	324,500	0.00%	1401/04/3 02:42
60	اکسی اینفینیتی	Axie Infinity	AXS	14.77	4,793,300	2.50%	1401/04/3 04:16
61	رپد ان بی ان	Wrapped BNB	WBNB	228.46	74,142,100	2.22%	1401/04/3 04:16
62	کوکوین توکن	KuCoin Token	KCS	10.65	3,456,200	2.50%	1401/04/3 04:16
63	ایاس	EOS	EOS	0.972895	315,700	2.18%	1401/04/3 04:16
64	زد کش	Zcash	ZEC	65.81	21,357,300	2.89%	1401/04/3 04:16
65	میکر	Maker	MKR	979.59	317,906,300	5.60%	1401/04/3 04:16
66	آوه	Aave	AAVE	68.93	22,369,900	7.48%	1401/04/3 04:16
67	پکس دالر	Pax Dollar	USDP	1.0	324,500	0.00%	1401/04/3 03:32
70	هوبی توکن	Huobi Token	HT	5.45	1,768,700	1.30%	1401/04/3 04:10
71	میوتا	IOTA	MIOTA	0.301138	97,700	2.48%	1401/04/3 04:16
72	هوبی بی تی اس	Huobi BTC	HBTC	21118.12	6,853,463,500	2.81%	1401/04/3 04:16
75	نوترینو یو اس دی	Neutrino USD	USDN	0.993749	322,500	0.10%	1401/04/3 04:16
76	 د گراف	The Graph	GRT	0.111565	36,200	2.06%	1401/04/3 04:16
77	ای کش	eCash	XEC	3.9e-05	13	2.63%	1401/04/3 02:43
79	لیکوییتی یو اس دی 	Liquity USD	LUSD	1.02	331,000	0.00%	1401/04/3 00:19
81	ثور چین	THORChain	RUNE	2.17	704,200	10.15%	1401/04/3 04:16
82	کلیتن	Klaytn	KLAY	0.247882	80,400	1.71%	1401/04/3 04:16
83	USDD	USDD	USDD	0.977508	317,200	0.27%	1401/04/3 04:16
85	فانتوم	Fantom	FTM	0.272521	88,400	3.61%	1401/04/3 04:16
86	ویوز	Waves	WAVES	6.34	2,057,500	3.76%	1401/04/3 04:16
87	اوکی بی	OKB	OKB	11.51	3,735,300	1.05%	1401/04/3 04:16
88	کوانت	Quant	QNT	55.75	18,092,500	1.07%	1401/04/3 04:16
89	نئو	Neo	NEO	9.32	3,024,600	1.75%	1401/04/3 04:16
90	BitTorrent	BitTorrent	BTTOLD	0.000648	200	40.26%	1401/04/3 04:16
91	پکس گلد	PAX Gold	PAXG	1828.79	593,497,200	0.16%	1401/04/3 04:16
92	بیسیک اتنشن توکن	Basic Attention Token	BAT	0.403186	130,800	6.93%	1401/04/3 04:16
93	چیلیز	Chiliz	CHZ	0.098058	31,800	2.81%	1401/04/3 04:16
94	لوپرینگ	Loopring	LRC	0.40377	131,000	1.84%	1401/04/3 04:16
95	زیلیکا	Zilliqa	ZIL	0.041276	13,400	2.94%	1401/04/3 04:16
96	استیکس	Stacks	STX	0.404369	131,200	5.73%	1401/04/3 04:16
97	دش	Dash	DASH	48.71	15,807,900	2.76%	1401/04/3 04:16
98	دیفای چین	DeFiChain	DFI	1.01	327,800	2.49%	1401/04/3 03:15

